lag_count,sample_size,H,zeta,delta,radius,identifiability_score,lower,upper,empirical_hit_rate,gaussian_hit_rate
8,100,0.3,2.0,0.05,0.7918105639674713,4.096578435453193,114.06291960800993,580.6721618512512,1.0,0.9999580698537494
8,100,0.3,4.0,0.005,0.2558914659168278,3.001030659987187,81.96032960322998,137.3395503093627,0.997,0.9973093252840002
8,100,0.3,4.0,0.01,0.3604668308553724,4.2274642002207115,73.82223547585522,153.15599934543,1.0,0.9999763660236851
8,100,0.3,4.0,0.02,0.5068540061458144,5.9442561209732565,63.76935875249422,178.86956351415682,1.0,0.999999997222849
8,100,0.3,4.0,0.05,0.7918105639674713,9.286154858093147,47.9575501058741,244.14256966917094,1.0,1.0
8,200,0.3,0.5,0.005,0.2558914659168278,0.3788154173161693,1102.7223577019038,1847.8133684432044,0.294,0.29517506219701084
8,200,0.3,0.5,0.01,0.3604668308553724,0.5336262093378986,993.229650842596,2060.6132931867573,0.414,0.406399828722358
8,200,0.3,0.5,0.02,0.5068540061458144,0.7503341745633122,857.9748028480076,2406.5723961128174,0.574,0.5469465349627911
8,200,0.3,0.5,0.05,0.7918105639674713,1.1721768373556525,645.2373114940788,3284.7777863301776,0.774,0.7588739341610931
8,200,0.3,1.0,0.005,0.2558914659168278,0.8374995337626402,463.63763880582763,776.909818790891,0.615,0.5976881610892213
8,200,0.3,1.0,0.01,0.3604668308553724,1.1797611213669554,417.6016264586188,866.3811657324479,0.766,0.7619047633986824
8,200,0.3,1.0,0.02,0.5068540061458144,1.658867333898574,360.7339680464511,1011.8390504699054,0.906,0.9028574716258921
8,200,0.3,1.0,0.05,0.7918105639674713,2.5914931386052182,271.28887111165767,1381.0789327150392,0.99,0.9904439552847726
8,200,0.3,2.0,0.005,0.2558914659168278,1.8722799347414303,194.93561422425847,326.6503407983366,0.939,0.9388321147410654
8,200,0.3,2.0,0.01,0.3604668308553724,2.6374260358088977,175.57985534658664,364.26840825387484,0.99,0.9916462159019224
8,200,0.3,2.0,0.02,0.5068540061458144,3.708496421129424,151.66995029525432,425.4259151769328,1.0,0.9997915063932108
8,200,0.3,2.0,0.05,0.7918105639674713,5.793436782743059,114.06291960800993,580.6721618512512,1.0,0.9999999931039549
8,200,0.3,4.0,0.005,0.2558914659168278,4.24409826045136,81.96032960322998,137.3395503093627,1.0,0.999978052582644
8,200,0.3,4.0,0.01,0.3604668308553724,5.97853720639886,73.82223547585522,153.15599934543,1.0,0.9999999977484981
8,200,0.3,4.0,0.02,0.5068540061458144,8.406447624499666,63.76935875249422,178.86956351415682,1.0,1.0
8,200,0.3,4.0,0.05,0.7918105639674713,13.13260614261213,47.9575501058741,244.14256966917094,1.0,1.0
10,10,0.3,0.5,0.005,0.2558914659168278,0.10583743434112221,1102.7223577019038,1847.8133684432044,0.065,0.08428866473270391
10,10,0.3,0.5,0.01,0.3604668308553724,0.14909010117284657,993.229650842596,2060.6132931867573,0.091,0.11851746328690882
10,10,0.3,0.5,0.02,0.5068540061458144,0.2096362510714925,857.9748028480076,2406.5723961128174,0.124,0.1660484159980411
10,10,0.3,0.5,0.05,0.7918105639674713,0.3274950896633367,645.2373114940788,3284.7777863301776,0.202,0.2567065437287239
10,10,0.3,1.0,0.005,0.2558914659168278,0.23455011137634196,463.63763880582763,776.909818790891,0.176,0.18544206531220997
10,10,0.3,1.0,0.01,0.3604668308553724,0.3304038883113243,417.6016264586188,866.3811657324479,0.262,0.2589051960908584
10,10,0.3,1.0,0.02,0.5068540061458144,0.4645823695882309,360.7339680464511,1011.8390504699054,0.376,0.3577694397829376
10,10,0.3,1.0,0.05,0.7918105639674713,0.7257735434908904,271.28887111165767,1381.0789327150392,0.541,0.5320223917286975
10,10,0.3,2.0,0.005,0.2558914659168278,0.5259027161984831,194.93561422425847,326.6503407983366,0.406,0.4010441983835853
10,10,0.3,2.0,0.01,0.3604668308553724,0.7408237893635555,175.57985534658664,364.26840825387484,0.536,0.5411997110171451
10,10,0.3,2.0,0.02,0.5068540061458144,1.0416756088098884,151.66995029525432,425.4259151769328,0.692,0.702437898882756
10,10,0.3,2.0,0.05,0.7918105639674713,1.6273122857504476,114.06291960800993,580.6721618512512,0.907,0.8963292100888023
10,10,0.3,4.0,0.005,0.2558914659168278,1.196587471768225,81.96032960322998,137.3395503093627,0.782,0.7685326140019386
10,10,0.3,4.0,0.01,0.3604668308553724,1.6855978070395257,73.82223547585522,153.15599934543,0.9,0.9081267081014648
10,10,0.3,4.0,0.02,0.5068540061458144,2.3701265362509005,63.76935875249422,178.86956351415682,0.977,0.9822180016309117
10,10,0.3,4.0,0.05,0.7918105639674713,3.702626804932856,47.9575501058741,244.14256966917094,0.999,0.9997866213505626
10,20,0.3,0.5,0.005,0.2558914659168278,0.149676735051987,1102.7223577019038,1847.8133684432044,0.114,0.11898033588055412
10,20,0.3,0.5,0.01,0.3604668308553724,0.2108452430942165,993.229650842596,2060.6132931867573,0.164,0.16699196684539896
10,20,0.3,0.5,0.02,0.5068540061458144,0.296470429430356,857.9748028480076,2406.5723961128174,0.221,0.23312915366718978
10,20,0.3,0.5,0.05,0.7918105639674713,0.4631479974124835,645.2373114940788,3284.7777863301776,0.349,0.3567417119570888
10,20,0.3,1.0,0.005,0.2558914659168278,0.3317039485645428,463.63763880582763,776.909818790891,0.259,0.25988718118307674
10,20,0.3,1.0,0.01,0.3604668308553724,0.4672616599106801,417.6016264586188,866.3811657324479,0.336,0.35968731651550945
10,20,0.3,1.0,0.02,0.5068540061458144,0.6570186879111058,360.7339680464511,1011.8390504699054,0.471,0.48883109972664296
10,20,0.3,1.0,0.05,0.7918105639674713,1.0263987884163965,271.28887111165767,1381.0789327150392,0.683,0.6952963511002344
10,20,0.3,2.0,0.005,0.2558914659168278,0.7437387537367436,194.93561422425847,326.6503407983366,0.525,0.5429654606884804
10,20,0.3,2.0,0.01,0.3604668308553724,1.0476830502465693,175.57985534658664,364.26840825387484,0.702,0.7052153406437354
10,20,0.3,2.0,0.02,0.5068540061458144,1.4731517735721948,151.66995029525432,425.4259151769328,0.86,0.8592898843511025
10,20,0.3,2.0,0.05,0.7918105639674713,2.3013671047246445,114.06291960800993,580.6721618512512,0.974,0.9786291103465392
10,20,0.3,4.0,0.005,0.2558914659168278,1.692230231140357,81.96032960322998,137.3395503093627,0.917,0.9093979154590419
10,20,0.3,4.0,0.01,0.3604668308553724,2.383795279421644,73.82223547585522,153.15599934543,0.983,0.9828648683348726
10,20,0.3,4.0,0.02,0.5068540061458144,3.3518650921063906,63.76935875249422,178.86956351415682,0.997,0.9991973087642096
10,20,0.3,4.0,0.05,0.7918105639674713,5.236305043942204,47.9575501058741,244.14256966917094,1.0,0.9999998361768883
10,50,0.3,0.5,0.005,0.2558914659168278,0.2366596977509199,1102.7223577019038,1847.8133684432044,0.188,0.1870791966631018
10,50,0.3,0.5,0.01,0.3604668308553724,0.33337560099480607,993.229650842596,2060.6132931867573,0.27,0.26114922162475285
10,50,0.3,0.5,0.02,0.5068540061458144,0.46876090794407044,857.9748028480076,2406.5723961128174,0.357,0.3607594547073165
10,50,0.3,0.5,0.05,0.7918105639674713,0.7323012827846095,645.2373114940788,3284.7777863301776,0.537,0.5360153034557016
10,50,0.3,1.0,0.005,0.2558914659168278,0.5244699931676474,463.63763880582763,776.909818790891,0.412,0.40004831480503955
10,50,0.3,1.0,0.01,0.3604668308553724,0.7388055542943692,417.6016264586188,866.3811657324479,0.53,0.5399749213884577
10,50,0.3,1.0,0.02,0.5068540061458144,1.0388377595472154,360.7339680464511,1011.8390504699054,0.718,0.7011198030372818
10,50,0.3,1.0,0.05,0.7918105639674713,1.622878979516531,271.28887111165767,1381.0789327150392,0.906,0.8953847220749169
10,50,0.3,2.0,0.005,0.2558914659168278,1.1759542229715878,194.93561422425847,326.6503407983366,0.792,0.7603868307318953
10,50,0.3,2.0,0.01,0.3604668308553724,1.6565323523658957,175.57985534658664,364.26840825387484,0.923,0.9023859410629478
10,50,0.3,2.0,0.02,0.5068540061458144,2.3292574718023893,151.66995029525432,425.4259151769328,0.989,0.9801545700958549
10,50,0.3,2.0,0.05,0.7918105639674713,3.638780891558563,114.06291960800993,580.6721618512512,0.999,0.9997260682633102
10,50,0.3,4.0,0.005,0.2558914659168278,2.6756509278983613,81.96032960322998,137.3395503093627,0.994,0.9925415717310966
10,50,0.3,4.0,0.01,0.3604668308553724,3.7691112792649526,73.82223547585522,153.15599934543,1.0,0.9998361701602958
10,50,0.3,4.0,0.02,0.5068540061458144,5.299764050333134,63.76935875249422,178.86956351415682,1.0,0.9999998840475699
10,50,0.3,4.0,0.05,0.7918105639674713,8.27932523114272,47.9575501058741,244.14256966917094,1.0,0.9999999999999998
10,100,0.3,0.5,0.005,0.2558914659168278,0.3346873542264684,1102.7223577019038,1847.8133684432044,0.244,0.26213905828100637
10,100,0.3,0.5,0.01,0.3604668308553724,0.4714642962911362,993.229650842596,2060.6132931867573,0.331,0.36269078958516143
10,100,0.3,0.5,0.02,0.5068540061458144,0.6629280335248302,857.9748028480076,2406.5723961128174,0.438,0.4926233535082938
10,100,0.3,0.5,0.05,0.7918105639674713,1.03563040585721,645.2373114940788,3284.7777863301776,0.658,0.6996253988204963
10,100,0.3,1.0,0.005,0.2558914659168278,0.7417125773954114,463.63763880582763,776.909818790891,0.557,0.5417385022352463
10,100,0.3,1.0,0.01,0.3604668308553724,1.0448288348396688,417.6016264586188,866.3811657324479,0.712,0.7038979145256916
10,100,0.3,1.0,0.02,0.5068540061458144,1.4691384486569519,360.7339680464511,1011.8390504699054,0.845,0.8582047589976942
10,100,0.3,1.0,0.05,0.7918105639674713,2.2950974629224863,271.28887111165767,1381.0789327150392,0.972,0.978272460546399
10,100,0.3,2.0,0.005,0.2558914659168278,1.6630504108563342,194.93561422425847,326.6503407983366,0.911,0.9036976549498352
10,100,0.3,2.0,0.01,0.3604668308553724,2.3426905192256564,175.57985534658664,364.26840825387484,0.981,0.980854743536792
10,100,0.3,2.0,0.02,0.5068540061458144,3.2940675068818055,151.66995029525432,425.4259151769328,0.999,0.9990125122059703
10,100,0.3,2.0,0.05,0.7918105639674713,5.146013287346182,114.06291960800993,580.6721618512512,1.0,0.9999997339194162
10,100,0.3,4.0,0.005,0.2558914659168278,3.7839418304100194,81.96032960322998,137.3395503093627,1.0,0.9998456360839998
10,100,0.3,4.0,0.01,0.3604668308553724,5.330328289229902,73.82223547585522,153.15599934543,1.0,0.9999999019646124
10,100,0.3,4.0,0.02,0.5068540061458144,7.494998197358482,63.76935875249422,178.86956351415682,1.0,0.9999999999999336
10,100,0.3,4.0,0.05,0.7918105639674713,11.708734029179793,47.9575501058741,244.14256966917094,1.0,1.0
10,200,0.3,0.5,0.005,0.2558914659168278,0.4733193955018398,1102.7223577019038,1847.8133684432044,0.371,0.3640146733800025
10,200,0.3,0.5,0.01,0.3604668308553724,0.6667512019896121,993.229650842596,2060.6132931867573,0.498,0.4950689326648434
10,200,0.3,0.5,0.02,0.5068540061458144,0.9375218158881409,857.9748028480076,2406.5723961128174,0.648,0.6515097927154252
10,200,0.3,0.5,0.05,0.7918105639674713,1.464602565569219,645.2373114940788,3284.7777863301776,0.872,0.8569706183647081
10,200,0.3,1.0,0.005,0.2558914659168278,1.0489399863352948,463.63763880582763,776.909818790891,0.696,0.7057942596007629
10,200,0.3,1.0,0.01,0.3604668308553724,1.4776111085887385,417.6016264586188,866.3811657324479,0.871,0.8604881007052652
10,200,0.3,1.0,0.02,0.5068540061458144,2.0776755190944307,360.7339680464511,1011.8390504699054,0.968,0.9622607446809917
10,200,0.3,1.0,0.05,0.7918105639674713,3.245757959033062,271.28887111165767,1381.0789327150392,0.997,0.9988286161444437
10,200,0.3,2.0,0.005,0.2558914659168278,2.3519084459431756,194.93561422425847,326.6503407983366,0.98,0.9813226285683763
10,200,0.3,2.0,0.01,0.3604668308553724,3.3130647047317914,175.57985534658664,364.26840825387484,0.999,0.9990772037158735
10,200,0.3,2.0,0.02,0.5068540061458144,4.658514943604779,151.66995029525432,425.4259151769328,1.0,0.9999968150131031
10,200,0.3,2.0,0.05,0.7918105639674713,7.277561783117126,114.06291960800993,580.6721618512512,1.0,0.99999999999966
10,200,0.3,4.0,0.005,0.2558914659168278,5.351301855796723,81.96032960322998,137.3395503093627,1.0,0.9999999126762815
10,200,0.3,4.0,0.01,0.3604668308553724,7.538222558529905,73.82223547585522,153.15599934543,1.0,0.9999999999999523
10,200,0.3,4.0,0.02,0.5068540061458144,10.599528100666268,63.76935875249422,178.86956351415682,1.0,1.0
10,200,0.3,4.0,0.05,0.7918105639674713,16.55865046228544,47.9575501058741,244.14256966917094,1.0,1.0
3,10,0.6,0.5,0.005,0.18194515584433776,0.0572878736313825,87.16916621726831,125.56837581756443,0.044,0.045684120070234924
3,10,0.6,0.5,0.01,0.25688115059870104,0.08088247706013603,80.78639055631291,135.33949943094566,0.066,0.06446458441760683
3,10,0.6,0.5,0.02,0.3623468099753624,0.11408975503784555,72.54016176516095,150.39303364150007,0.094,0.09083335651011737
3,10,0.6,0.5,0.05,0.5695489178350956,0.17933011890540546,58.58086077142879,185.0182001502066,0.154,0.1423215012946395
3,10,0.6,1.0,0.005,0.18194515584433776,0.12929543888313097,46.419371876806316,66.86773988997274,0.108,0.1028761196143737
3,10,0.6,1.0,0.01,0.25688115059870104,0.18254710301756208,43.02041270500891,72.07106395909679,0.16,0.1448466075655399
3,10,0.6,1.0,0.02,0.3623468099753624,0.2574940212409339,38.62912645725907,80.08738019686209,0.218,0.2032025698923512
3,10,0.6,1.0,0.05,0.5695489178350956,0.4047377736173607,31.195511888166646,98.52599272709855,0.336,0.3143297268317333
3,10,0.6,2.0,0.005,0.18194515584433776,0.2966754570470645,24.719269197396283,35.608445270402314,0.231,0.23328570368728618
3,10,0.6,2.0,0.01,0.25688115059870104,0.4188643132980512,22.90925360774975,38.37932223804684,0.33,0.32468470066419197
3,10,0.6,2.0,0.02,0.3623468099753624,0.5908341167981248,20.570803463076643,42.64817532762925,0.448,0.44536842676944
3,10,0.6,2.0,0.05,0.5695489178350956,0.9286929609379126,16.612250983505156,52.467115316111446,0.658,0.646951770260908
3,10,0.6,4.0,0.005,0.18194515584433776,0.6956888581162055,13.163518698077324,18.96222867202628,0.533,0.5133762953280283
3,10,0.6,4.0,0.01,0.25688115059870104,0.9822155116043937,12.199648210327094,20.437777584188396,0.705,0.6740063126579463
3,10,0.6,4.0,0.02,0.3623468099753624,1.3854759545754318,10.954375465485251,22.711029556782396,0.858,0.8340930199571153
3,10,0.6,4.0,0.05,0.5695489178350956,2.1777377608723465,8.84636494276121,27.93981682802174,0.975,0.970574434081868
3,20,0.6,0.5,0.005,0.18194515584433776,0.08101728784901714,87.16916621726831,125.56837581756443,0.055,0.06457179601595753
3,20,0.6,0.5,0.01,0.25688115059870104,0.1143850960167751,80.78639055631291,135.33949943094566,0.091,0.09106747189665843
3,20,0.6,0.5,0.02,0.3623468099753624,0.16134727890234532,72.54016176516095,150.39303364150007,0.122,0.12818011214826686
3,20,0.6,0.5,0.05,0.5695489178350956,0.25361108629800416,58.58086077142879,185.0182001502066,0.186,0.20020396902426807
3,20,0.6,1.0,0.005,0.18194515584433776,0.18285136322150541,46.419371876806316,66.86773988997274,0.14,0.1450853540866679
3,20,0.6,1.0,0.01,0.25688115059870104,0.25816058885935483,43.02041270500891,72.07106395909679,0.208,0.20371702729487895
3,20,0.6,1.0,0.02,0.3623468099753624,0.3641515370689145,38.62912645725907,80.08738019686209,0.3,0.28425514615982195
3,20,0.6,1.0,0.05,0.5695489178350956,0.5723856486543629,31.195511888166646,98.52599272709855,0.446,0.4329392636585605
3,20,0.6,2.0,0.005,0.18194515584433776,0.41956245497919525,24.719269197396283,35.608445270402314,0.342,0.32519487921478074
3,20,0.6,2.0,0.01,0.25688115059870104,0.5923635926601971,22.90925360774975,38.37932223804684,0.467,0.44639285956008723
3,20,0.6,2.0,0.02,0.3623468099753624,0.8355656210886373,20.570803463076643,42.64817532762925,0.607,0.5966006839449616
3,20,0.6,2.0,0.05,0.5695489178350956,1.313370180638823,16.612250983505156,52.467115316111446,0.814,0.8109417594782027
3,20,0.6,4.0,0.005,0.18194515584433776,0.9838526183397895,13.163518698077324,18.96222867202628,0.682,0.6748120166618365
3,20,0.6,4.0,0.01,0.25688115059870104,1.3890624976841615,12.199648210327094,20.437777584188396,0.85,0.8351862536622434
3,20,0.6,4.0,0.02,0.3623468099753624,1.9593588853023858,10.954375465485251,22.711029556782396,0.963,0.9499292279113607
3,20,0.6,4.0,0.05,0.5695489178350956,3.0797862767176882,8.84636494276121,27.93981682802174,0.999,0.9979285081515128
3,50,0.6,0.5,0.005,0.18194515584433776,0.128099579726189,87.16916621726831,125.56837581756443,0.107,0.10192983136108924
3,50,0.6,0.5,0.01,0.25688115059870104,0.18085871689503147,80.78639055631291,135.33949943094566,0.152,0.14352152645330318
3,50,0.6,0.5,0.02,0.3623468099753624,0.25511244780092174,72.54016176516095,150.39303364150007,0.202,0.2013637497645817
3,50,0.6,0.5,0.05,0.5695489178350956,0.4009943362856067,58.58086077142879,185.0182001502066,0.328,0.31157570620196706
3,50,0.6,1.0,0.005,0.18194515584433776,0.28911339052335033,46.419371876806316,66.86773988997274,0.253,0.22750539319370655
3,50,0.6,1.0,0.01,0.25688115059870104,0.4081877314429257,43.02041270500891,72.07106395909679,0.346,0.3168641454155994
3,50,0.6,1.0,0.02,0.3623468099753624,0.5757741352945029,38.62912645725907,80.08738019686209,0.488,0.43523214182194314
3,50,0.6,1.0,0.05,0.5695489178350956,0.9050211748703394,31.195511888166646,98.52599272709855,0.694,0.6345458306067953
3,50,0.6,2.0,0.005,0.18194515584433776,0.6633864892130553,24.719269197396283,35.608445270402314,0.479,0.4929169432944178
3,50,0.6,2.0,0.01,0.25688115059870104,0.9366090778832115,22.90925360774975,38.37932223804684,0.629,0.6510403192896086
3,50,0.6,2.0,0.02,0.3623468099753624,1.3211452485866573,20.570803463076643,42.64817532762925,0.825,0.8135470618785279
3,50,0.6,2.0,0.05,0.5695489178350956,2.0766205908827295,16.612250983505156,52.467115316111446,0.967,0.9621634090832603
3,50,0.6,4.0,0.005,0.18194515584433776,1.5556075779370417,13.163518698077324,18.96222867202628,0.898,0.880198564351206
3,50,0.6,4.0,0.01,0.25688115059870104,2.196300652502157,12.199648210327094,20.437777584188396,0.978,0.9719295689324055
3,50,0.6,4.0,0.02,0.3623468099753624,3.098018415622076,10.954375465485251,22.711029556782396,0.999,0.9980518067793089
3,50,0.6,4.0,0.05,0.5695489178350956,4.869569670478748,8.84636494276121,27.93981682802174,1.0,0.9999988815845424
3,100,0.6,0.5,0.005,0.18194515584433776,0.18116016298307006,87.16916621726831,125.56837581756443,0.159,0.14375813749596156
3,100,0.6,0.5,0.01,0.25688115059870104,0.25577285030634955,80.78639055631291,135.33949943094566,0.236,0.20187376095258203
3,100,0.6,0.5,0.02,0.3623468099753624,0.3607834836102618,72.54016176516095,150.39303364150007,0.303,0.2817386894172993
3,100,0.6,0.5,0.05,0.5695489178350956,0.5670916288099027,58.58086077142879,185.0182001502066,0.461,0.4293480699639738
3,100,0.6,1.0,0.005,0.18194515584433776,0.4088680779417911,46.419371876806316,66.86773988997274,0.334,0.31736352341977647
3,100,0.6,1.0,0.01,0.25688115059870104,0.5772646258008922,43.02041270500891,72.07106395909679,0.479,0.4362392938284325
3,100,0.6,1.0,0.02,0.3623468099753624,0.8142675909971274,38.62912645725907,80.08738019686209,0.603,0.5845083282838595
3,100,0.6,1.0,0.05,0.5695489178350956,1.2798932197364665,31.195511888166646,98.52599272709855,0.81,0.799417307454751
3,100,0.6,2.0,0.005,0.18194515584433776,0.9381701701401757,24.719269197396283,35.608445270402314,0.64,0.6518430345059438
3,100,0.6,2.0,0.01,0.25688115059870104,1.3245652605841962,22.90925360774975,38.37932223804684,0.795,0.81468461555595
3,100,0.6,2.0,0.02,0.3623468099753624,1.868381528416025,20.570803463076643,42.64817532762925,0.927,0.9382910901024144
3,100,0.6,2.0,0.05,0.5695489178350956,2.9367850035295864,16.612250983505156,52.467115316111446,0.989,0.9966836606812068
3,100,0.6,4.0,0.005,0.18194515584433776,2.199961334448926,13.163518698077324,18.96222867202628,0.967,0.9721903615669591
3,100,0.6,4.0,0.01,0.25688115059870104,3.1060381698174293,12.199648210327094,20.437777584188396,0.994,0.9981038776163018
3,100,0.6,4.0,0.02,0.3623468099753624,4.381259659854348,10.954375465485251,22.711029556782396,1.0,0.9999882004848739
3,100,0.6,4.0,0.05,0.5695489178350956,6.8866114709117285,8.84636494276121,27.93981682802174,1.0,0.9999999999942863
3,200,0.6,0.5,0.005,0.18194515584433776,0.256199159452378,87.16916621726831,125.56837581756443,0.215,0.20220294236387804
3,200,0.6,0.5,0.01,0.25688115059870104,0.36171743379006294,80.78639055631291,135.33949943094566,0.288,0.2824368022666073
3,200,0.6,0.5,0.02,0.3623468099753624,0.5102248956018435,72.54016176516095,150.39303364150007,0.388,0.39010608737398367
3,200,0.6,0.5,0.05,0.5695489178350956,0.8019886725712134,58.58086077142879,185.0182001502066,0.589,0.5774404893086602
3,200,0.6,1.0,0.005,0.18194515584433776,0.5782267810467007,46.419371876806316,66.86773988997274,0.417,0.4368889799709237
3,200,0.6,1.0,0.01,0.25688115059870104,0.8163754628858514,43.02041270500891,72.07106395909679,0.571,0.5857145740263525
3,200,0.6,1.0,0.02,0.3623468099753624,1.1515482705890059,38.62912645725907,80.08738019686209,0.739,0.7504932512369837
3,200,0.6,1.0,0.05,0.5695489178350956,1.8100423497406788,31.195511888166646,98.52599272709855,0.916,0.9297107799994577
3,200,0.6,2.0,0.005,0.18194515584433776,1.3267729784261106,24.719269197396283,35.608445270402314,0.83,0.8154162083773009
3,200,0.6,2.0,0.01,0.25688115059870104,1.873218155766423,22.90925360774975,38.37932223804684,0.942,0.9389617337959619
3,200,0.6,2.0,0.02,0.3623468099753624,2.6422904971733145,20.570803463076643,42.64817532762925,0.991,0.9917652607112046
3,200,0.6,2.0,0.05,0.5695489178350956,4.153241181765459,16.612250983505156,52.467115316111446,1.0,0.9999672201072953
3,200,0.6,4.0,0.005,0.18194515584433776,3.1112151558740835,13.163518698077324,18.96222867202628,0.997,0.9981368086926288
3,200,0.6,4.0,0.01,0.25688115059870104,4.392601305004314,12.199648210327094,20.437777584188396,1.0,0.9999887997588155
3,200,0.6,4.0,0.02,0.3623468099753624,6.196036831244152,10.954375465485251,22.711029556782396,1.0,0.9999999994209743
3,200,0.6,4.0,0.05,0.5695489178350956,9.739139340957497,8.84636494276121,27.93981682802174,1.0,1.0
5,10,0.6,0.5,0.005,0.18194515584433776,0.1140175204377396,87.16916621726831,125.56837581756443,0.09,0.0907760952854113
5,10,0.6,0.5,0.01,0.25688115059870104,0.1609768158022051,80.78639055631291,135.33949943094566,0.137,0.12788833921205822
5,10,0.6,0.5,0.02,0.3623468099753624,0.22706779205081729,72.54016176516095,150.39303364150007,0.19,0.17962897184840676
5,10,0.6,0.5,0.05,0.5695489178350956,0.3569128019825564,58.58086077142879,185.0182001502066,0.292,0.27884291455259547
5,10,0.6,1.0,0.005,0.18194515584433776,0.2601888347911066,46.419371876806316,66.86773988997274,0.204,0.2052818837038637
5,10,0.6,1.0,0.01,0.25688115059870104,0.3673502981923705,43.02041270500891,72.07106395909679,0.277,0.2866422599024736
5,10,0.6,1.0,0.02,0.3623468099753624,0.5181704005267589,38.62912645725907,80.08738019686209,0.394,0.3956606153810549
5,10,0.6,1.0,0.05,0.5695489178350956,0.8144776847745958,31.195511888166646,98.52599272709855,0.579,0.5846286490515371
5,10,0.6,2.0,0.005,0.18194515584433776,0.605670566027221,24.719269197396283,35.608445270402314,0.464,0.4552664668424027
5,10,0.6,2.0,0.01,0.25688115059870104,0.8551222546312215,22.90925360774975,38.37932223804684,0.624,0.6075165294880673
5,10,0.6,2.0,0.02,0.3623468099753624,1.2062030257276866,20.570803463076643,42.64817532762925,0.786,0.7722607824297536
5,10,0.6,2.0,0.05,0.5695489178350956,1.8959505343494911,16.612250983505156,52.467115316111446,0.926,0.9420334142385669
5,10,0.6,4.0,0.005,0.18194515584433776,1.4482336187733547,13.163518698077324,18.96222867202628,0.847,0.8524482746238355
5,10,0.6,4.0,0.01,0.25688115059870104,2.0447036174159154,12.199648210327094,20.437777584188396,0.947,0.9591159132174307
5,10,0.6,4.0,0.02,0.3623468099753624,2.8841813865633132,10.954375465485251,22.711029556782396,0.995,0.9960756735625798
5,10,0.6,4.0,0.05,0.5695489178350956,4.53345342730892,8.84636494276121,27.93981682802174,1.0,0.9999941972934905
5,20,0.6,0.5,0.005,0.18194515584433776,0.16124512375120292,87.16916621726831,125.56837581756443,0.108,0.12809965753927965
5,20,0.6,0.5,0.01,0.25688115059870104,0.22765559613511405,80.78639055631291,135.33949943094566,0.172,0.18008600487938753
5,20,0.6,0.5,0.02,0.3623468099753624,0.3211223510963795,72.54016176516095,150.39303364150007,0.243,0.25188232715420833
5,20,0.6,0.5,0.05,0.5695489178350956,0.5047509251483142,58.58086077142879,185.0182001502066,0.389,0.38626621187550714
5,20,0.6,1.0,0.005,0.18194515584433776,0.3679625789396356,46.419371876806316,66.86773988997274,0.289,0.2870988627270221
5,20,0.6,1.0,0.01,0.25688115059870104,0.519511773845451,43.02041270500891,72.07106395909679,0.399,0.39659609540160945
5,20,0.6,1.0,0.02,0.3623468099753624,0.7328036080452411,38.62912645725907,80.08738019686209,0.517,0.5363217796059909
5,20,0.6,1.0,0.05,0.5695489178350956,1.151845388058472,31.195511888166646,98.52599272709855,0.741,0.7506153870242178
5,20,0.6,2.0,0.005,0.18194515584433776,0.8565475288058852,24.719269197396283,35.608445270402314,0.595,0.6083050050566421
5,20,0.6,2.0,0.01,0.25688115059870104,1.2093254899865327,22.90925360774975,38.37932223804684,0.768,0.7734621782916693
5,20,0.6,2.0,0.02,0.3623468099753624,1.7058286779595575,20.570803463076643,42.64817532762925,0.908,0.9119600179886427
5,20,0.6,2.0,0.05,0.5695489178350956,2.681278959265567,16.612250983505156,52.467115316111446,0.986,0.9926658650889317
5,20,0.6,4.0,0.005,0.18194515584433776,2.048111625153945,13.163518698077324,18.96222867202628,0.951,0.9594509369163324
5,20,0.6,4.0,0.01,0.25688115059870104,2.8916475867829163,12.199648210327094,20.437777584188396,0.995,0.996167724503664
5,20,0.6,4.0,0.02,0.3623468099753624,4.078848433221876,10.954375465485251,22.711029556782396,1.0,0.9999547406693057
5,20,0.6,4.0,0.05,0.5695489178350956,6.411271321287066,8.84636494276121,27.93981682802174,1.0,0.999999999855689
5,50,0.6,0.5,0.005,0.18194515584433776,0.25495092632475735,87.16916621726831,125.56837581756443,0.19,0.20123899796265832
5,50,0.6,0.5,0.01,0.25688115059870104,0.359955102935193,80.78639055631291,135.33949943094566,0.285,0.2811192911872942
5,50,0.6,0.5,0.02,0.3623468099753624,0.5077390185264139,72.54016176516095,150.39303364150007,0.394,0.3883636190492932
5,50,0.6,0.5,0.05,0.5695489178350956,0.7980812872729179,58.58086077142879,185.0182001502066,0.591,0.575176680151005
5,50,0.6,1.0,0.005,0.18194515584433776,0.5817999215793767,46.419371876806316,66.86773988997274,0.465,0.43929854310910565
5,50,0.6,1.0,0.01,0.25688115059870104,0.8214202383129585,43.02041270500891,72.07106395909679,0.624,0.5885930604022147
5,50,0.6,1.0,0.02,0.3623468099753624,1.1586642395061257,38.62912645725907,80.08738019686209,0.77,0.7534069272659512
5,50,0.6,1.0,0.05,0.5695489178350956,1.821227469312642,31.195511888166646,98.52599272709855,0.921,0.9314277134834248
5,50,0.6,2.0,0.005,0.18194515584433776,1.3543205576076411,24.719269197396283,35.608445270402314,0.832,0.8243658697099667
